security,ts_code,symbol,name,cnspell,market,list_date
600560.XSHG,600560.SH,600560,金自天正,JZTZ,主板,20020919
600561.XSHG,600561.SH,600561,江西长运,JXZY,主板,20020716
600562.XSHG,600562.SH,600562,国睿科技,GRKJ,主板,20030128
600563.XSHG,600563.SH,600563,法拉电子,FLDZ,主板,20021210
600566.XSHG,600566.SH,600566,济川药业,JCYY,主板,20010822
600567.XSHG,600567.SH,600567,山鹰国际,SYGJ,主板,20011218
600568.XSHG,600568.SH,600568,ST中珠,STZZ,主板,20010518
600569.XSHG,600569.SH,600569,安阳钢铁,AYGT,主板,20010820
600570.XSHG,600570.SH,600570,恒生电子,HSDZ,主板,20031216
600571.XSHG,600571.SH,600571,信雅达,XYD,主板,20021101
600572.XSHG,600572.SH,600572,康恩贝,KEB,主板,20040412
600573.XSHG,600573.SH,600573,惠泉啤酒,HQPJ,主板,20030226
600575.XSHG,600575.SH,600575,淮河能源,HHNY,主板,20030328
600576.XSHG,600576.SH,600576,祥源文旅,XYWL,主板,20030220
600577.XSHG,600577.SH,600577,精达股份,JDGF,主板,20020911
600578.XSHG,600578.SH,600578,京能电力,JNDL,主板,20020510
600579.XSHG,600579.SH,600579,中化装备,ZHZB,主板,20020809
600580.XSHG,600580.SH,600580,卧龙电驱,WLDQ,主板,20020606
600581.XSHG,600581.SH,600581,*ST八钢,STBG,主板,20020816
600582.XSHG,600582.SH,600582,天地科技,TDKJ,主板,20020515
600583.XSHG,600583.SH,600583,海油工程,HYGC,主板,20020205
600584.XSHG,600584.SH,600584,长电科技,ZDKJ,主板,20030603
600585.XSHG,600585.SH,600585,海螺水泥,HLSN,主板,20020207
600586.XSHG,600586.SH,600586,金晶科技,JJKJ,主板,20020815
600587.XSHG,600587.SH,600587,新华医疗,XHYL,主板,20020927
600588.XSHG,600588.SH,600588,用友网络,YYWL,主板,20010518
600589.XSHG,600589.SH,600589,大位科技,DWKJ,主板,20010612
600590.XSHG,600590.SH,600590,泰豪科技,THKJ,主板,20020703
600592.XSHG,600592.SH,600592,龙溪股份,LXGF,主板,20020805
600593.XSHG,600593.SH,600593,大连圣亚,DLSY,主板,20020711
600594.XSHG,600594.SH,600594,益佰制药,YBZY,主板,20040323
600595.XSHG,600595.SH,600595,XD中孚实,XDZFS,主板,20020626
600596.XSHG,600596.SH,600596,新安股份,XAGF,主板,20010906
600597.XSHG,600597.SH,600597,光明乳业,GMRY,主板,20020828
600598.XSHG,600598.SH,600598,北大荒,BDH,主板,20020329
600599.XSHG,600599.SH,600599,*ST熊猫,STXM,主板,20010828
600600.XSHG,600600.SH,600600,青岛啤酒,QDPJ,主板,19930827
600601.XSHG,600601.SH,600601,方正科技,FZKJ,主板,19901219
600602.XSHG,600602.SH,600602,云赛智联,YSZL,主板,19901219
600603.XSHG,600603.SH,600603,广汇物流,GHWL,主板,19920113
600604.XSHG,600604.SH,600604,市北高新,SBGX,主板,19920327
600605.XSHG,600605.SH,600605,汇通能源,HTNY,主板,19920327
600606.XSHG,600606.SH,600606,绿地控股,LDKG,主板,19920327
600608.XSHG,600608.SH,600608,*ST沪科,STHK,主板,19920327
600609.XSHG,600609.SH,600609,XD金杯汽,XDJBQ,主板,19920724
600610.XSHG,600610.SH,600610,中毅达,ZYD,主板,19920805
600611.XSHG,600611.SH,600611,大众交通,DZJT,主板,19920807
600612.XSHG,600612.SH,600612,老凤祥,LFX,主板,19920814
600613.XSHG,600613.SH,600613,神奇制药,SQZY,主板,19920820
600615.XSHG,600615.SH,600615,鑫源智造,XYZZ,主板,19920910
600616.XSHG,600616.SH,600616,金枫酒业,JFJY,主板,19920929
600617.XSHG,600617.SH,600617,国新能源,GXNY,主板,19921013
600618.XSHG,600618.SH,600618,氯碱化工,LJHG,主板,19921113
600619.XSHG,600619.SH,600619,海立股份,HLGF,主板,19921116
600620.XSHG,600620.SH,600620,天宸股份,TCGF,主板,19921117
600621.XSHG,600621.SH,600621,华鑫股份,HXGF,主板,19921202
600622.XSHG,600622.SH,600622,光大嘉宝,GDJB,主板,19921203
600623.XSHG,600623.SH,600623,华谊集团,HYJT,主板,19921204
600624.XSHG,600624.SH,600624,ST复华,STFH,主板,19930105
600626.XSHG,600626.SH,600626,申达股份,SDGF,主板,19930107
600628.XSHG,600628.SH,600628,新世界,XSJ,主板,19930119
600629.XSHG,600629.SH,600629,华建集团,HJJT,主板,19930209
600630.XSHG,600630.SH,600630,龙头股份,LTGF,主板,19930209
600633.XSHG,600633.SH,600633,浙数文化,ZSWH,主板,19930304
600635.XSHG,600635.SH,600635,大众公用,DZGY,主板,19930304
600636.XSHG,600636.SH,600636,*ST国化,STGH,主板,19930316
600637.XSHG,600637.SH,600637,东方明珠,DFMZ,主板,19930316
600638.XSHG,600638.SH,600638,新黄浦,XHP,主板,19930326
600639.XSHG,600639.SH,600639,浦东金桥,PDJQ,主板,19930326
600640.XSHG,600640.SH,600640,国脉文化,GMWH,主板,19930407
600641.XSHG,600641.SH,600641,先导基电,XDJD,主板,19930407
600642.XSHG,600642.SH,600642,申能股份,SNGF,主板,19930416
600643.XSHG,600643.SH,600643,爱建集团,AJJT,主板,19930426
600644.XSHG,600644.SH,600644,乐山电力,LSDL,主板,19930426
600645.XSHG,600645.SH,600645,中源协和,ZYXH,主板,19930504
600648.XSHG,600648.SH,600648,外高桥,WGQ,主板,19930504
600649.XSHG,600649.SH,600649,城投控股,CTKG,主板,19930518
600650.XSHG,600650.SH,600650,锦江在线,JJZX,主板,19930607
600651.XSHG,600651.SH,600651,飞乐音响,FYYX,主板,19901219
600653.XSHG,600653.SH,600653,申华控股,SHKG,主板,19901219
600654.XSHG,600654.SH,600654,中安科,ZAK,主板,19901219
600655.XSHG,600655.SH,600655,豫园股份,YYGF,主板,19920902
600657.XSHG,600657.SH,600657,信达地产,XDDC,主板,19930524
600658.XSHG,600658.SH,600658,电子城,DZC,主板,19930524
600660.XSHG,600660.SH,600660,福耀玻璃,FYBL,主板,19930610
600661.XSHG,600661.SH,600661,昂立教育,ALJY,主板,19930614
600662.XSHG,600662.SH,600662,外服控股,WFKG,主板,19930614
600663.XSHG,600663.SH,600663,陆家嘴,LJZ,主板,19930628
600664.XSHG,600664.SH,600664,哈药股份,HYGF,主板,19930629
600665.XSHG,600665.SH,600665,天地源,TDY,主板,19930709
600666.XSHG,600666.SH,600666,奥瑞德,ARD,主板,19930712
600667.XSHG,600667.SH,600667,太极实业,TJSY,主板,19930728
600668.XSHG,600668.SH,600668,尖峰集团,JFJT,主板,19930728
600671.XSHG,600671.SH,600671,天目药业,TMYY,主板,19930823
600673.XSHG,600673.SH,600673,东阳光,DYG,主板,19930917
600674.XSHG,600674.SH,600674,川投能源,CTNY,主板,19930924
600675.XSHG,600675.SH,600675,中华企业,ZHQY,主板,19930924
600676.XSHG,600676.SH,600676,交运股份,JYGF,主板,19930928
600678.XSHG,600678.SH,600678,ST金顶,STJD,主板,19931008
600679.XSHG,600679.SH,600679,上海凤凰,SHFH,主板,19931008
600681.XSHG,600681.SH,600681,百川能源,BCNY,主板,19931018
600682.XSHG,600682.SH,600682,南京新百,NJXB,主板,19931018
600683.XSHG,600683.SH,600683,京投发展,JTFZ,主板,19931025
600684.XSHG,600684.SH,600684,珠江股份,ZJGF,主板,19931028
600685.XSHG,600685.SH,600685,中船防务,ZCFW,主板,19931028
600686.XSHG,600686.SH,600686,金龙汽车,JLQC,主板,19931108
600688.XSHG,600688.SH,600688,上海石化,SHSH,主板,19931108
600689.XSHG,600689.SH,600689,上海三毛,SHSM,主板,19931108
600690.XSHG,600690.SH,600690,海尔智家,HEZJ,主板,19931119
600691.XSHG,600691.SH,600691,潞化科技,LHKJ,主板,19931119
600692.XSHG,600692.SH,600692,亚通股份,YTGF,主板,19931119
600693.XSHG,600693.SH,600693,东百集团,DBJT,主板,19931122
600694.XSHG,600694.SH,600694,大商股份,DSGF,主板,19931122
600696.XSHG,600696.SH,600696,*ST岩石,STYS,主板,19931206
600697.XSHG,600697.SH,600697,欧亚集团,OYJT,主板,19931206
600698.XSHG,600698.SH,600698,湖南天雁,HNTY,主板,19931206
600699.XSHG,600699.SH,600699,均胜电子,JSDZ,主板,19931206
600702.XSHG,600702.SH,600702,舍得酒业,SDJY,主板,19960524
600703.XSHG,600703.SH,600703,三安光电,SAGD,主板,19960528
600704.XSHG,600704.SH,600704,物产中大,WCZD,主板,19960606
600706.XSHG,600706.SH,600706,曲江文旅,QJWL,主板,19960516
600707.XSHG,600707.SH,600707,彩虹股份,CHGF,主板,19960520
600708.XSHG,600708.SH,600708,光明地产,GMDC,主板,19960606
600710.XSHG,600710.SH,600710,苏美达,SMD,主板,19960701
600711.XSHG,600711.SH,600711,盛屯矿业,STKY,主板,19960531
600712.XSHG,600712.SH,600712,南宁百货,NNBH,主板,19960626
600713.XSHG,600713.SH,600713,南京医药,NJYY,主板,19960701
600714.XSHG,600714.SH,600714,金瑞矿业,JRKY,主板,19960606
600715.XSHG,600715.SH,600715,文投控股,WTKG,主板,19960701
600716.XSHG,600716.SH,600716,凤凰股份,FHGF,主板,19960702
600717.XSHG,600717.SH,600717,天津港,TJG,主板,19960614
600718.XSHG,600718.SH,600718,东软集团,DRJT,主板,19960618
600719.XSHG,600719.SH,600719,大连热电,DLRD,主板,19960716
600720.XSHG,600720.SH,600720,中交设计,ZJSJ,主板,19960716
600721.XSHG,600721.SH,600721,百花医药,BHYY,主板,19960626
600722.XSHG,600722.SH,600722,金牛化工,JNHG,主板,19960626
600724.XSHG,600724.SH,600724,宁波富达,NBFD,主板,19960716
600725.XSHG,600725.SH,600725,云维股份,YWGF,主板,19960702
600726.XSHG,600726.SH,600726,华电能源,HDNY,主板,19960701
600727.XSHG,600727.SH,600727,鲁北化工,LBHG,主板,19960702
600728.XSHG,600728.SH,600728,佳都科技,JDKJ,主板,19960716
600729.XSHG,600729.SH,600729,重百集团,ZBJT,主板,19960702
600730.XSHG,600730.SH,600730,*ST高科,STGK,主板,19960726
600731.XSHG,600731.SH,600731,湖南海利,HNHL,主板,19960802
600732.XSHG,600732.SH,600732,爱旭股份,AXGF,主板,19960816
600733.XSHG,600733.SH,600733,北汽蓝谷,BQLG,主板,19960816
600734.XSHG,600734.SH,600734,*ST实达,STSD,主板,19960808
600735.XSHG,600735.SH,600735,ST新华锦,STXHJ,主板,19960726
600736.XSHG,600736.SH,600736,苏州高新,SZGX,主板,19960815
600737.XSHG,600737.SH,600737,中粮糖业,ZLTY,主板,19960731
600738.XSHG,600738.SH,600738,丽尚国潮,LSGC,主板,19960802
600739.XSHG,600739.SH,600739,辽宁成大,LNCD,主板,19960819
600740.XSHG,600740.SH,600740,山西焦化,SXJH,主板,19960808
600741.XSHG,600741.SH,600741,华域汽车,HYQC,主板,19960826
600742.XSHG,600742.SH,600742,富维股份,FWGF,主板,19960826
600743.XSHG,600743.SH,600743,华远控股,HYKG,主板,19960909
600744.XSHG,600744.SH,600744,华银电力,HYDL,主板,19960905
600745.XSHG,600745.SH,600745,*ST闻泰,STWT,主板,19960828
600746.XSHG,600746.SH,600746,江苏索普,JSSP,主板,19960918
600748.XSHG,600748.SH,600748,上实发展,SSFZ,主板,19960925
600749.XSHG,600749.SH,600749,西藏旅游,XZLY,主板,19961015
600750.XSHG,600750.SH,600750,华润江中,HRJZ,主板,19960923
600751.XSHG,600751.SH,600751,海航科技,HHKJ,主板,19960909
600753.XSHG,600753.SH,600753,*ST海钦,STHQ,主板,19960927
600754.XSHG,600754.SH,600754,锦江酒店,JJJD,主板,19961011
600755.XSHG,600755.SH,600755,厦门国贸,XMGM,主板,19961003
600756.XSHG,600756.SH,600756,浪潮软件,LCRJ,主板,19960923
600757.XSHG,600757.SH,600757,长江传媒,CJCM,主板,19961003
600758.XSHG,600758.SH,600758,辽宁能源,LNNY,主板,19961029
600759.XSHG,600759.SH,600759,ST洲际,STZJ,主板,19961008
600760.XSHG,600760.SH,600760,中航沈飞,ZHSF,主板,19961011
600761.XSHG,600761.SH,600761,安徽合力,AHHL,主板,19961009
600763.XSHG,600763.SH,600763,通策医疗,TCYL,主板,19961030
600764.XSHG,600764.SH,600764,中国海防,ZGHF,主板,19961104
600765.XSHG,600765.SH,600765,中航重机,ZHZJ,主板,19961106
600768.XSHG,600768.SH,600768,宁波富邦,NBFB,主板,19961111
600769.XSHG,600769.SH,600769,祥龙电业,XLDY,主板,19961101
600770.XSHG,600770.SH,600770,综艺股份,ZYGF,主板,19961120
600771.XSHG,600771.SH,600771,广誉远,GYY,主板,19961105
600773.XSHG,600773.SH,600773,西藏城投,XZCT,主板,19961108
600774.XSHG,600774.SH,600774,汉商集团,HSJT,主板,19961108
600775.XSHG,600775.SH,600775,南京熊猫,NJXM,主板,19961118
600776.XSHG,600776.SH,600776,东方通信,DFTX,主板,19961126
600777.XSHG,600777.SH,600777,*ST新潮,STXC,主板,19961121
600778.XSHG,600778.SH,600778,友好集团,YHJT,主板,19961203
600779.XSHG,600779.SH,600779,水井坊,SJF,主板,19961206
600780.XSHG,600780.SH,600780,通宝能源,TBNY,主板,19961205
600782.XSHG,600782.SH,600782,新钢股份,XGGF,主板,19961225
600783.XSHG,600783.SH,600783,鲁信创投,LXCT,主板,19961225
600784.XSHG,600784.SH,600784,鲁银投资,LYTZ,主板,19961225
600785.XSHG,600785.SH,600785,新华百货,XHBH,主板,19970108
600787.XSHG,600787.SH,600787,中储股份,ZCGF,主板,19970121
600789.XSHG,600789.SH,600789,鲁抗医药,LKYY,主板,19970226
600790.XSHG,600790.SH,600790,轻纺城,QFC,主板,19970228
600791.XSHG,600791.SH,600791,京能置业,JNZY,主板,19970130
600792.XSHG,600792.SH,600792,云煤能源,YMNY,主板,19970123
600793.XSHG,600793.SH,600793,宜宾纸业,YBZY,主板,19970220
600794.XSHG,600794.SH,600794,保税科技,BSKJ,主板,19970306
600795.XSHG,600795.SH,600795,国电电力,GDDL,主板,19970318
600796.XSHG,600796.SH,600796,钱江生化,QJSH,主板,19970408
600797.XSHG,600797.SH,600797,浙大网新,ZDWX,主板,19970418
600798.XSHG,600798.SH,600798,宁波海运,NBHY,主板,19970423
600800.XSHG,600800.SH,600800,渤海化学,BHHX,主板,19931206
600801.XSHG,600801.SH,600801,华新建材,HXJC,主板,19940103
600802.XSHG,600802.SH,600802,福建水泥,FJSN,主板,19940103
600803.XSHG,600803.SH,600803,新奥股份,XAGF,主板,19940103
600805.XSHG,600805.SH,600805,悦达投资,YDTZ,主板,19940103
600807.XSHG,600807.SH,600807,济高发展,JGFZ,主板,19940103
600808.XSHG,600808.SH,600808,马钢股份,MGGF,主板,19940106
600809.XSHG,600809.SH,600809,山西汾酒,SXFJ,主板,19940106
600810.XSHG,600810.SH,600810,神马股份,SMGF,主板,19940106
600812.XSHG,600812.SH,600812,华北制药,HBZY,主板,19940114
600814.XSHG,600814.SH,600814,杭州解百,HZJB,主板,19940114
600815.XSHG,600815.SH,600815,厦工股份,SGGF,主板,19940128
600816.XSHG,600816.SH,600816,建元信托,JYXT,主板,19940128
600817.XSHG,600817.SH,600817,宇通重工,YTZG,主板,19940128
600818.XSHG,600818.SH,600818,ST中路,STZL,主板,19940128
600819.XSHG,600819.SH,600819,耀皮玻璃,YPBL,主板,19940128
600820.XSHG,600820.SH,600820,隧道股份,SDGF,主板,19940128
600821.XSHG,600821.SH,600821,金开新能,JKXN,主板,19940128
600822.XSHG,600822.SH,600822,上海物贸,SHWM,主板,19940204
600824.XSHG,600824.SH,600824,益民集团,YMJT,主板,19940204
600825.XSHG,600825.SH,600825,XD新华传,XDXHC,主板,19940204
600826.XSHG,600826.SH,600826,兰生股份,LSGF,主板,19940204
600827.XSHG,600827.SH,600827,百联股份,BLGF,主板,19940204
600828.XSHG,600828.SH,600828,茂业商业,MYSY,主板,19940224
600829.XSHG,600829.SH,600829,人民同泰,RMTT,主板,19940224
600830.XSHG,600830.SH,600830,香溢融通,XYRT,主板,19940224
600831.XSHG,600831.SH,600831,广电网络,GDWL,主板,19940224
600833.XSHG,600833.SH,600833,第一医药,DYYY,主板,19940224
600834.XSHG,600834.SH,600834,申通地铁,STDT,主板,19940224
600835.XSHG,600835.SH,600835,上海机电,SHJD,主板,19940224
600838.XSHG,600838.SH,600838,上海九百,SHJB,主板,19940224
600839.XSHG,600839.SH,600839,四川长虹,SCCH,主板,19940311
600841.XSHG,600841.SH,600841,动力新科,DLXK,主板,19940311
600843.XSHG,600843.SH,600843,上工申贝,SGSB,主板,19940311
600844.XSHG,600844.SH,600844,金煤科技,JMKJ,主板,19940311
600845.XSHG,600845.SH,600845,宝信软件,BXRJ,主板,19940311
600846.XSHG,600846.SH,600846,同济科技,TJKJ,主板,19940311
600847.XSHG,600847.SH,600847,万里股份,WLGF,主板,19940324
600848.XSHG,600848.SH,600848,上海临港,SHLG,主板,19940324
600850.XSHG,600850.SH,600850,电科数字,DKSZ,主板,19940324
600851.XSHG,600851.SH,600851,海欣股份,HXGF,主板,19940404
600853.XSHG,600853.SH,600853,龙建股份,LJGF,主板,19940404
600854.XSHG,600854.SH,600854,春兰股份,CLGF,主板,19940425
600855.XSHG,600855.SH,600855,航天长峰,HTZF,主板,19940425
600857.XSHG,600857.SH,600857,宁波中百,NBZB,主板,19940425
600858.XSHG,600858.SH,600858,银座股份,YZGF,主板,19940506
600859.XSHG,600859.SH,600859,王府井,WFJ,主板,19940506
600860.XSHG,600860.SH,600860,京城股份,JCGF,主板,19940506
600861.XSHG,600861.SH,600861,北京人力,BJRL,主板,19940520
600862.XSHG,600862.SH,600862,中航高科,ZHGK,主板,19940520
600863.XSHG,600863.SH,600863,华能蒙电,HNMD,主板,19940520
600864.XSHG,600864.SH,600864,哈投股份,HTGF,主板,19940809
600865.XSHG,600865.SH,600865,百大集团,BDJT,主板,19940809
600866.XSHG,600866.SH,600866,星湖科技,XHKJ,主板,19940818
600867.XSHG,600867.SH,600867,通化东宝,THDB,主板,19940824
600868.XSHG,600868.SH,600868,梅雁吉祥,MYJX,主板,19940912
600869.XSHG,600869.SH,600869,远东股份,YDGF,主板,19950206
600871.XSHG,600871.SH,600871,石化油服,SHYF,主板,19950411
600872.XSHG,600872.SH,600872,中炬高新,ZJGX,主板,19950124
600873.XSHG,600873.SH,600873,梅花生物,MHSW,主板,19950217
600874.XSHG,600874.SH,600874,创业环保,CYHB,主板,19950630
600875.XSHG,600875.SH,600875,东方电气,DFDQ,主板,19951010
600876.XSHG,600876.SH,600876,凯盛新能,KSXN,主板,19951031
600877.XSHG,600877.SH,600877,电科芯片,DKXP,主板,19951013
600879.XSHG,600879.SH,600879,航天电子,HTDZ,主板,19951115
600880.XSHG,600880.SH,600880,博瑞传播,BRCB,主板,19951115
600881.XSHG,600881.SH,600881,亚泰集团,YTJT,主板,19951115
600882.XSHG,600882.SH,600882,妙可蓝多,MKLD,主板,19951206
600883.XSHG,600883.SH,600883,博闻科技,BWKJ,主板,19951208
600884.XSHG,600884.SH,600884,杉杉股份,SSGF,主板,19960130
600885.XSHG,600885.SH,600885,宏发股份,HFGF,主板,19960205
600886.XSHG,600886.SH,600886,国投电力,GTDL,主板,19960118
600887.XSHG,600887.SH,600887,伊利股份,YLGF,主板,19960312
600888.XSHG,600888.SH,600888,新疆众和,XJZH,主板,19960215
600889.XSHG,600889.SH,600889,*ST京化,STJH,主板,19960308
600892.XSHG,600892.SH,600892,*ST大晟,STDC,主板,19960315
600893.XSHG,600893.SH,600893,航发动力,HFDL,主板,19960408
600894.XSHG,600894.SH,600894,广日股份,GRGF,主板,19960328
600895.XSHG,600895.SH,600895,张江高科,ZJGK,主板,19960422
600897.XSHG,600897.SH,600897,厦门空港,XMKG,主板,19960531
600900.XSHG,600900.SH,600900,长江电力,CJDL,主板,20031118
600901.XSHG,600901.SH,600901,江苏金租,JSJZ,主板,20180301
600903.XSHG,600903.SH,600903,贵州燃气,GZRQ,主板,20171107
600905.XSHG,600905.SH,600905,三峡能源,SXNY,主板,20210610
600906.XSHG,600906.SH,600906,财达证券,CDZQ,主板,20210507
600908.XSHG,600908.SH,600908,无锡银行,WXYH,主板,20160923
600909.XSHG,600909.SH,600909,华安证券,HAZQ,主板,20161206
600916.XSHG,600916.SH,600916,中国黄金,ZGHJ,主板,20210205
600917.XSHG,600917.SH,600917,重庆燃气,CQRQ,主板,20140930
600918.XSHG,600918.SH,600918,中泰证券,ZTZQ,主板,20200603
600919.XSHG,600919.SH,600919,江苏银行,JSYH,主板,20160802
600925.XSHG,600925.SH,600925,苏能股份,SNGF,主板,20230329
600926.XSHG,600926.SH,600926,杭州银行,HZYH,主板,20161027
600927.XSHG,600927.SH,600927,永安期货,YAQH,主板,20211223
600928.XSHG,600928.SH,600928,西安银行,XAYH,主板,20190301
600929.XSHG,600929.SH,600929,雪天盐业,XTYY,主板,20180326
600930.XSHG,600930.SH,600930,华电新能,HDXN,主板,20250716
600933.XSHG,600933.SH,600933,爱柯迪,AKD,主板,20171117
600935.XSHG,600935.SH,600935,华塑股份,HSGF,主板,20211126
600936.XSHG,600936.SH,600936,北投科技,BTKJ,主板,20160815
600938.XSHG,600938.SH,600938,中国海油,ZGHY,主板,20220421
600939.XSHG,600939.SH,600939,重庆建工,CQJG,主板,20170221
600941.XSHG,600941.SH,600941,中国移动,ZGYD,主板,20220105
600955.XSHG,600955.SH,600955,维远股份,WYGF,主板,20210915
600956.XSHG,600956.SH,600956,新天绿能,XTLN,主板,20200629
600958.XSHG,600958.SH,600958,东方证券,DFZQ,主板,20150323
600959.XSHG,600959.SH,600959,江苏有线,JSYX,主板,20150428
600960.XSHG,600960.SH,600960,渤海汽车,BHQC,主板,20040407
600961.XSHG,600961.SH,600961,株冶集团,ZYJT,主板,20040830
600962.XSHG,600962.SH,600962,国投中鲁,GTZL,主板,20040622
600963.XSHG,600963.SH,600963,岳阳林纸,YYLZ,主板,20040525
600965.XSHG,600965.SH,600965,*ST福成,STFC,主板,20040713
600966.XSHG,600966.SH,600966,博汇纸业,BHZY,主板,20040608
600967.XSHG,600967.SH,600967,内蒙一机,NMYJ,主板,20040518
600968.XSHG,600968.SH,600968,海油发展,HYFZ,主板,20190626
600969.XSHG,600969.SH,600969,郴电国际,CDGJ,主板,20040408
600970.XSHG,600970.SH,600970,中材国际,ZCGJ,主板,20050412
600971.XSHG,600971.SH,600971,恒源煤电,HYMD,主板,20040817
600973.XSHG,600973.SH,600973,宝胜股份,BSGF,主板,20040802
600975.XSHG,600975.SH,600975,新五丰,XWF,主板,20040609
